,Itemset,Antecedent Support,Union Support,Confidence,Lift
450,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'qty_-_domain_0.0_3.0', 'qty___params_0.0_2.0', 'no_https_1'})",0.168475,0.1225375,0.7273334322599792,1.9395558193599445
451,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'qty_-_domain_0.0_3.0', 'no_https_1'})",0.1684,0.1223125,0.7263212589073634,1.9368566904196358
452,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty_-_domain_0.0_3.0', 'qty___params_0.0_2.0', 'no_https_1'})",0.16815,0.122125,0.7262860541183467,1.9367628109822579
453,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'qty_-_domain_0.0_3.0', 'qty___params_0.0_2.0', 'no_https_1'})",0.1673625,0.121425,0.7255209500336097,1.9347225334229592
454,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'at_symbol_0', 'qty_-_domain_0.0_3.0', 'no_https_1'})",0.16885,0.1226375,0.7263103346165235,1.936827558977396
455,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'at_symbol_0', 'qty_-_domain_0.0_3.0', 'no_https_1'})",0.167875,0.1217875,0.7254653760238273,1.9345743360635395
456,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'at_symbol_0', 'qty_-_domain_0.0_3.0', 'qty___params_0.0_2.0', 'no_https_1'})",0.167625,0.1216,0.7254287844891872,1.9344767586378326
457,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'at_symbol_0', 'qty_-_domain_0.0_3.0', 'no_https_1'})",0.167875,0.1217875,0.7254653760238273,1.9345743360635395
458,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'at_symbol_0', 'qty_-_domain_0.0_3.0', 'qty___params_0.0_2.0', 'no_https_1'})",0.167625,0.1216,0.7254287844891872,1.9344767586378326
459,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'at_symbol_0', 'qty_-_domain_0.0_3.0', 'qty___params_0.0_2.0', 'no_https_1'})",0.1668375,0.1209,0.7246572263429983,1.9324192702479956
460,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'at_symbol_0', 'qty_-_domain_0.0_3.0', 'qty___params_0.0_2.0', 'no_https_1'})",0.1668375,0.1209,0.7246572263429983,1.9324192702479956
461,"frozenset({'no_https_1', 'domain_in_subdomains_0.0_1.0', 'params_length_0.0_157.0', 'qty_-_directory_0.0_2.0'})",0.1760375,0.12915,0.7336505006035644,1.9564013349428384
462,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'qty_params_0.0_4.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1747125,0.12795,0.7323459969950634,1.9529226586535025
463,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1744375,0.127725,0.7322106771766392,1.9525618058043712
464,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'email_in_url_0', 'no_https_1', 'params_length_0.0_157.0'})",0.17455,0.127675,0.7314523059295331,1.950539482478755
465,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'qty_._params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1740375,0.1272125,0.7309487897723191,1.9491967727261843
466,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'at_symbol_0', 'no_https_1', 'params_length_0.0_157.0'})",0.174025,0.12715,0.7306421491165063,1.9483790643106833
467,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'domain_in_paths_0', 'no_https_1', 'params_length_0.0_157.0'})",0.17285,0.1264125,0.7313422042233151,1.9502458779288403
468,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'qty_-_domain_0.0_3.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1701875,0.1235,0.7256702166727874,1.9351205777940998
469,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'qty_params_0.0_4.0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1735875,0.1269625,0.7314034708720386,1.9504092556587695
470,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'email_in_url_0', 'qty_params_0.0_4.0', 'no_https_1', 'params_length_0.0_157.0'})",0.17335,0.1266,0.7303143928468416,1.9475050475915776
471,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'email_in_url_0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1732,0.1265,0.7303695150115473,1.9476520400307928
472,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'email_in_url_0', 'qty_params_0.0_4.0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.172375,0.1257625,0.7295866569978245,1.9455644186608654
473,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'qty_._params_0.0_2.0', 'qty_params_0.0_4.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1732875,0.126575,0.7304335280963715,1.947822741590324
474,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'qty_._params_0.0_2.0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1728,0.12615,0.7300347222222222,1.9467592592592593
475,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1727625,0.12595,0.7290355256493741,1.9440947350649977
476,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'qty_._params_0.0_2.0', 'qty_params_0.0_4.0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1721875,0.1256125,0.7295099818511797,1.9453599516031457
477,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'qty_params_0.0_4.0', 'no_https_1', 'params_length_0.0_157.0'})",0.172025,0.125325,0.72852783025723,1.9427408806859467
478,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.171675,0.1250375,0.7283384301732926,1.942235813795447
479,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'qty_params_0.0_4.0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.171075,0.1245125,0.7278240537775829,1.9408641434068876
480,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'email_in_url_0', 'at_symbol_0', 'no_https_1', 'params_length_0.0_157.0'})",0.174025,0.12715,0.7306421491165063,1.9483790643106833
481,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'qty_params_0.0_4.0', 'at_symbol_0', 'no_https_1', 'params_length_0.0_157.0'})",0.17285,0.1261,0.7295342782759617,1.9454247420692312
482,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'at_symbol_0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.172675,0.125975,0.729549732155784,1.945465952415424
483,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'qty_._params_0.0_2.0', 'at_symbol_0', 'no_https_1', 'params_length_0.0_157.0'})",0.172275,0.1254625,0.7282687563488608,1.9420500169302954
484,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'email_in_url_0', 'qty_params_0.0_4.0', 'at_symbol_0', 'no_https_1', 'params_length_0.0_157.0'})",0.17285,0.1261,0.7295342782759617,1.9454247420692312
485,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'email_in_url_0', 'at_symbol_0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.172675,0.125975,0.729549732155784,1.945465952415424
486,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'qty_params_0.0_4.0', 'at_symbol_0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.171875,0.1252625,0.7288,1.9434666666666667
487,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'email_in_url_0', 'qty_params_0.0_4.0', 'at_symbol_0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.171875,0.1252625,0.7288,1.9434666666666667
488,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'at_symbol_0', 'no_https_1', 'params_length_0.0_157.0'})",0.172275,0.1254625,0.7282687563488608,1.9420500169302954
489,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'qty_._params_0.0_2.0', 'qty_params_0.0_4.0', 'at_symbol_0', 'no_https_1', 'params_length_0.0_157.0'})",0.1715375,0.1248375,0.7277563215040442,1.9406835240107847
490,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'qty_._params_0.0_2.0', 'at_symbol_0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1711875,0.12455,0.7275648046732384,1.940172812461969
491,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'qty_params_0.0_4.0', 'at_symbol_0', 'no_https_1', 'params_length_0.0_157.0'})",0.1715375,0.1248375,0.7277563215040442,1.9406835240107847
492,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'at_symbol_0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1711875,0.12455,0.7275648046732384,1.940172812461969
493,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'qty_._params_0.0_2.0', 'qty_params_0.0_4.0', 'at_symbol_0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1705875,0.124025,0.727046237268264,1.938789966048704
494,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'qty_params_0.0_4.0', 'at_symbol_0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1705875,0.124025,0.727046237268264,1.938789966048704
495,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1716,0.1252875,0.7301136363636364,1.946969696969697
496,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'domain_in_paths_0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1713125,0.12505,0.7299525720539949,1.9465401921439864
497,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'email_in_url_0', 'domain_in_paths_0', 'no_https_1', 'params_length_0.0_157.0'})",0.1714,0.1249625,0.7290694282380397,1.9441851419681058
498,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'no_https_1', 'params_length_0.0_157.0'})",0.1710125,0.1246375,0.7288209926174987,1.9435226469799964
499,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'domain_in_paths_0', 'at_symbol_0', 'no_https_1', 'params_length_0.0_157.0'})",0.1708875,0.12445,0.7282568941555118,1.942018384414698
500,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1705,0.124325,0.7291788856304985,1.944477028347996
501,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'email_in_url_0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'no_https_1', 'params_length_0.0_157.0'})",0.170275,0.1239625,0.7280135075612979,1.9413693534967944
502,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'email_in_url_0', 'domain_in_paths_0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1701125,0.12385,0.728047615548534,1.9414603081294242
503,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'email_in_url_0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.169325,0.12315,0.7272995718293223,1.9394655248781927
504,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1702625,0.124,0.7282872035827032,1.9420992095538752
505,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1698,0.1236,0.7279151943462897,1.9411071849234391
506,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'no_https_1', 'params_length_0.0_157.0'})",0.1697625,0.1233875,0.7268242397467048,1.9381979726578795
507,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1691875,0.1230625,0.7273734761728852,1.9396626031276938
508,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'no_https_1', 'params_length_0.0_157.0'})",0.169025,0.1227625,0.726297884928265,1.9367943598087065
509,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1687,0.1225,0.7261410788381744,1.9363762102351316
510,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1681,0.121975,0.725609756097561,1.9349593495934958
511,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'email_in_url_0', 'domain_in_paths_0', 'at_symbol_0', 'no_https_1', 'params_length_0.0_157.0'})",0.1708875,0.12445,0.7282568941555118,1.942018384414698
512,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'at_symbol_0', 'no_https_1', 'params_length_0.0_157.0'})",0.1697875,0.123475,0.7272325701244202,1.9392868536651207
513,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'domain_in_paths_0', 'at_symbol_0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1696,0.1233375,0.7272258254716981,1.9392688679245282
514,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'at_symbol_0', 'no_https_1', 'params_length_0.0_157.0'})",0.169275,0.1229,0.7260375129227588,1.93610003446069
515,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'email_in_url_0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'at_symbol_0', 'no_https_1', 'params_length_0.0_157.0'})",0.1697875,0.123475,0.7272325701244202,1.9392868536651207
516,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'email_in_url_0', 'domain_in_paths_0', 'at_symbol_0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1696,0.1233375,0.7272258254716981,1.9392688679245282
517,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'at_symbol_0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1688375,0.1226625,0.7265121788702154,1.9373658103205742
518,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'email_in_url_0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'at_symbol_0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1688375,0.1226625,0.7265121788702154,1.9373658103205742
519,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'at_symbol_0', 'no_https_1', 'params_length_0.0_157.0'})",0.169275,0.1229,0.7260375129227588,1.93610003446069
520,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'at_symbol_0', 'no_https_1', 'params_length_0.0_157.0'})",0.1685375,0.122275,0.7255061929837573,1.9346831812900194
521,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'at_symbol_0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1682125,0.1220125,0.7253474028386714,1.9342597409031237
522,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'at_symbol_0', 'no_https_1', 'params_length_0.0_157.0'})",0.1685375,0.122275,0.7255061929837573,1.9346831812900194
523,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'at_symbol_0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1682125,0.1220125,0.7253474028386714,1.9342597409031237
524,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'at_symbol_0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1676125,0.1214875,0.724811693638601,1.9328311830362692
525,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'at_symbol_0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1676125,0.1214875,0.724811693638601,1.9328311830362692
526,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'qty_params_0.0_4.0', 'qty_-_domain_0.0_3.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1688625,0.1223,0.7242579021393146,1.931354405704839
527,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'qty_-_domain_0.0_3.0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1686,0.1220875,0.7241251482799526,1.931000395413207
528,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'email_in_url_0', 'qty_-_domain_0.0_3.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1687,0.122025,0.723325429756965,1.92886781268524
529,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'qty_._params_0.0_2.0', 'qty_-_domain_0.0_3.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1682,0.121575,0.7228002378121284,1.9274673008323424
530,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'at_symbol_0', 'qty_-_domain_0.0_3.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1682375,0.1215625,0.7225648265101419,1.9268395373603784
531,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'domain_in_paths_0', 'qty_-_domain_0.0_3.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1670125,0.120775,0.7231494648604145,1.9283985729611055
532,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'qty_params_0.0_4.0', 'qty_-_domain_0.0_3.0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.16775,0.121325,0.7232488822652757,1.9286636860407353
533,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'email_in_url_0', 'qty_params_0.0_4.0', 'qty_-_domain_0.0_3.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1675,0.12095,0.7220895522388059,1.9255721393034824
534,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'email_in_url_0', 'qty_-_domain_0.0_3.0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1673625,0.1208625,0.7221599820748376,1.9257599521995667
535,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'email_in_url_0', 'qty_params_0.0_4.0', 'qty_-_domain_0.0_3.0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1665375,0.120125,0.7213090144862268,1.9234907052966046
536,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'qty_._params_0.0_2.0', 'qty_params_0.0_4.0', 'qty_-_domain_0.0_3.0', 'no_https_1', 'params_length_0.0_157.0'})",0.16745,0.1209375,0.7222305165721111,1.9259480441922963
537,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'qty_._params_0.0_2.0', 'qty_-_domain_0.0_3.0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.166975,0.120525,0.7218146429106153,1.9248390477616406
538,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'qty_-_domain_0.0_3.0', 'no_https_1', 'params_length_0.0_157.0'})",0.166925,0.1203125,0.7207578253706756,1.922020867655135
539,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'qty_._params_0.0_2.0', 'qty_params_0.0_4.0', 'qty_-_domain_0.0_3.0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1663625,0.1199875,0.7212412653091893,1.9233100408245047
540,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'qty_params_0.0_4.0', 'qty_-_domain_0.0_3.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1661875,0.1196875,0.7201955622414442,1.920521499310518
541,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'qty_-_domain_0.0_3.0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.16585,0.1194125,0.7200030147723847,1.920008039393026
542,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'qty_params_0.0_4.0', 'qty_-_domain_0.0_3.0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.16525,0.1188875,0.7194402420574886,1.918507312153303
543,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'email_in_url_0', 'at_symbol_0', 'qty_-_domain_0.0_3.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1682375,0.1215625,0.7225648265101419,1.9268395373603784
544,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'qty_params_0.0_4.0', 'at_symbol_0', 'qty_-_domain_0.0_3.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1670625,0.1205125,0.7213617658062103,1.9236313754832273
545,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'at_symbol_0', 'qty_-_domain_0.0_3.0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1669,0.1204,0.7213900539245057,1.9237068104653485
546,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'qty_._params_0.0_2.0', 'at_symbol_0', 'qty_-_domain_0.0_3.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1665,0.1198875,0.720045045045045,1.92012012012012
547,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'email_in_url_0', 'qty_params_0.0_4.0', 'at_symbol_0', 'qty_-_domain_0.0_3.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1670625,0.1205125,0.7213617658062103,1.9236313754832273
548,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'email_in_url_0', 'at_symbol_0', 'qty_-_domain_0.0_3.0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1669,0.1204,0.7213900539245057,1.9237068104653485
